fixture,position,token_id,token_text,source,label,post_attn_l00,post_attn_l01,post_attn_l02,post_attn_l03,post_attn_l04,post_attn_l05,post_attn_l06,post_attn_l07,post_attn_l08,post_attn_l09,post_attn_l10,post_attn_l11,post_attn_l12,post_attn_l13,post_attn_l14,post_attn_l15,post_attn_l16,post_attn_l17,post_attn_l18,post_attn_l19,post_attn_l20,post_attn_l21,post_attn_l22,post_attn_l23,post_left_l00,post_left_l01,post_left_l02,post_left_l03,post_left_l04,post_left_l05,post_left_l06,post_left_l07,post_left_l08,post_left_l09,post_left_l10,post_left_l11,post_left_l12,post_left_l13,post_left_l14,post_left_l15,post_left_l16,post_left_l17,post_left_l18,post_left_l19,post_left_l20,post_left_l21,post_left_l22,post_left_l23,pre_attn_l00,pre_attn_l01,pre_attn_l02,pre_attn_l03,pre_attn_l04,pre_attn_l05,pre_attn_l06,pre_attn_l07,pre_attn_l08,pre_attn_l09,pre_attn_l10,pre_attn_l11,pre_attn_l12,pre_attn_l13,pre_attn_l14,pre_attn_l15,pre_attn_l16,pre_attn_l17,pre_attn_l18,pre_attn_l19,pre_attn_l20,pre_attn_l21,pre_attn_l22,pre_attn_l23,pre_left_l00,pre_left_l01,pre_left_l02,pre_left_l03,pre_left_l04,pre_left_l05,pre_left_l06,pre_left_l07,pre_left_l08,pre_left_l09,pre_left_l10,pre_left_l11,pre_left_l12,pre_left_l13,pre_left_l14,pre_left_l15,pre_left_l16,pre_left_l17,pre_left_l18,pre_left_l19,pre_left_l20,pre_left_l21,pre_left_l22,pre_left_l23
synth_003.txt,125,13,".",user,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
synth_004.txt,0,32,"A",doc,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
synth_004.txt,1,501," new",doc,0,0.070331,0.096099,0.063386,0.029387,0.026961,0.019366,0.023384,0.023967,0.036149,0.008012,0.018851,0.005785,0.025012,0.013886,0.024008,0.023243,0.002934,0.015712,0.008606,0.010584,0.006649,0.002425,0.008314,0.016223,0.114835,0.221122,0.211309,0.676685,0.523834,0.618587,0.580896,0.697361,0.409838,0.820667,0.546392,0.861859,0.537556,0.712995,0.545736,0.635158,0.924239,0.747371,0.677871,0.571768,0.780171,0.848166,0.417733,0.264798,266.533234,62.794346,30.374813,5.683599,2.912002,-3.599977,1.517241,-4.514621,11.998576,-6.097003,-3.307917,-5.769025,1.278862,-0.562900,-0.868457,-2.666249,-2.668629,-4.186329,-3.500648,-4.250813,-4.288073,-4.325739,5.606289,4.808111,266.696289,63.765701,31.876337,11.425057,6.894876,0.896555,5.885545,1.002739,16.605801,1.173077,1.243822,2.699069,5.382442,4.794918,3.027348,1.747803,5.249982,1.103803,1.838086,1.165390,1.876090,2.379779,9.982603,7.873464
synth_004.txt,2,3920," study",doc,0,0.104243,0.081276,0.040275,0.037140,0.049121,0.041054,0.049497,0.015726,0.058002,0.009287,0.043506,0.012328,0.040772,0.024383,0.033471,0.019956,0.003351,0.015186,0.008818,0.014998,0.005595,0.001692,0.001846,0.001542,0.067745,0.129266,0.114748,0.341990,0.262730,0.306654,0.286221,0.350475,0.200900,0.405477,0.265567,0.427624,0.264922,0.353614,0.270267,0.314850,0.460975,0.373382,0.338151,0.284715,0.384008,0.420050,0.182198,0.107315,267.154083,63.815342,30.313175,6.217746,3.389526,-3.084681,2.217726,-4.530669,9.161432,-7.414023,-2.513292,-6.741257,1.892601,-0.113528,-0.566676,-3.237762,-2.664776,-4.137278,-3.672825,-3.723017,-4.148026,-4.766454,3.326593,2.195620,266.609344,64.496849,31.484226,8.558382,4.837465,-1.442631,3.619024,-1.851860,10.517295,-2.542246,-1.128034,-1.554969,3.262214,2.044820,1.007950,-0.562944,1.283450,-1.639870,-1.015052,-1.743215,-1.305888,-1.035103,7.612784,6.043265
synth_004.txt,3,13230," suggests",doc,0,0.084727,0.067959,0.060002,0.039139,0.037980,0.026978,0.038428,0.023650,0.070983,0.009862,0.044339,0.008776,0.044456,0.030664,0.029686,0.031643,0.003383,0.028668,0.024883,0.032405,0.007167,0.003461,0.020594,0.021588,0.062683,0.093749,0.074178,0.231891,0.184298,0.209559,0.198594,0.231450,0.139135,0.267997,0.182042,0.285167,0.177584,0.238426,0.182541,0.205257,0.306106,0.245402,0.220979,0.187019,0.252575,0.276291,0.107064,0.055643,266.768890,65.716858,30.954605,5.519495,3.013903,-3.457180,1.721145,-4.642891,7.920442,-7.498896,-2.797446,-7.773055,1.869647,-0.714320,-1.200183,-3.064794,-2.016467,-3.533420,-2.730304,-3.244560,-3.847793,-4.375085,6.302042,5.298636,266.258331,66.044800,31.153269,7.686981,4.213593,-2.114633,3.023352,-2.911119,8.398275,-4.291361,-1.725356,-3.378388,2.721340,1.168230,0.426616,-1.569555,-0.101510,-2.562846,-2.070859,-2.606798,-2.387788,-2.423563,6.190749,4.737365
synth_004.txt,4,429," that",doc,0,0.069424,0.072702,0.147503,0.024390,0.023415,0.017573,0.033102,0.022354,0.050906,0.010158,0.034257,0.018911,0.035355,0.028001,0.025219,0.029440,0.006485,0.043342,0.036734,0.041657,0.051478,0.032414,0.398752,0.365119,0.055562,0.072458,0.059736,0.176303,0.140290,0.156992,0.150351,0.173585,0.111157,0.198311,0.138272,0.212083,0.134874,0.181539,0.134173,0.153857,0.228882,0.186758,0.168065,0.143326,0.187167,0.206970,0.081353,0.043332,267.360779,67.966118,33.078594,5.895445,2.925527,-3.407954,1.909874,-4.438856,4.498791,-8.369105,-2.622484,-7.862885,1.919436,0.244161,-0.890543,-2.254414,-1.601911,-2.793513,-1.827299,-2.240409,-1.374757,-1.030381,10.331563,8.773445,266.886536,67.638519,31.392113,7.087478,3.738145,-2.599684,2.517320,-3.588521,4.252417,-5.263775,-2.120318,-4.568549,2.442862,0.590935,-0.030478,-2.046071,-0.651297,-2.920074,-2.415036,-2.962249,-2.893222,-3.061441,6.189770,4.809091
synth_004.txt,5,14338," exposure",doc,0,0.067967,0.076142,0.064481,0.035519,0.060471,0.044305,0.046563,0.025295,0.052392,0.021024,0.044983,0.016686,0.036995,0.022893,0.033465,0.036444,0.013935,0.020147,0.031143,0.045369,0.012044,0.006624,0.006110,0.007133,0.049887,0.062449,0.071432,0.141675,0.112442,0.124815,0.121766,0.140412,0.090826,0.157757,0.111524,0.170424,0.108646,0.147983,0.105699,0.123114,0.183527,0.153559,0.138483,0.116774,0.157234,0.170314,0.137867,0.099243,266.868561,68.360046,31.291885,5.647063,3.850678,-2.548780,2.711296,-3.528838,3.757870,-5.165911,-1.977797,-5.098341,2.234764,0.405899,-0.033179,-1.989196,-0.813961,-3.483249,-2.006183,-2.583423,-3.271891,-3.007034,5.238078,4.083801,266.516602,68.360527,31.503300,6.891131,3.502897,-2.835725,2.317823,-3.920350,3.335173,-5.943534,-2.334046,-5.315743,2.271307,0.449976,-0.228264,-2.162295,-0.855370,-2.967742,-2.412302,-2.961573,-2.680838,-2.722512,7.057569,5.563334
synth_004.txt,6,311," to",doc,0,0.084390,0.064397,0.053889,0.017338,0.033488,0.048410,0.038263,0.041642,0.065615,0.023581,0.034108,0.012060,0.030716,0.018363,0.025480,0.031966,0.009198,0.039495,0.030478,0.030891,0.025899,0.014575,0.083095,0.090613,0.046270,0.056621,0.063088,0.118607,0.098314,0.107594,0.103800,0.115333,0.076016,0.129713,0.092787,0.142481,0.089991,0.123513,0.085723,0.103367,0.152789,0.127846,0.117038,0.100457,0.128699,0.141106,0.111451,0.078692,267.862701,68.134758,31.147648,5.485410,3.313590,-2.548850,2.349774,-3.416596,3.357853,-6.069830,-2.405549,-6.506087,1.806876,-0.008513,-0.472958,-2.234643,-1.176297,-2.940007,-2.484841,-2.800848,-2.267869,-1.910445,8.970273,7.557707,266.970856,67.676659,31.071005,6.623808,3.391799,-2.832493,2.347999,-3.893023,3.298832,-5.710026,-2.311368,-5.214391,2.232081,0.415823,-0.189816,-2.234460,-0.772733,-3.082259,-2.431197,-2.960277,-2.772999,-2.780661,6.929026,5.355519
synth_004.txt,7,6176," green",doc,0,0.038305,0.064284,0.049541,0.021403,0.039383,0.019722,0.026083,0.014025,0.025977,0.012724,0.024164,0.013694,0.034585,0.014099,0.022532,0.021861,0.005128,0.005681,0.007911,0.008585,0.009090,0.004482,0.002900,0.006407,0.044856,0.050166,0.055676,0.102084,0.085439,0.095834,0.089154,0.101000,0.067978,0.110858,0.079209,0.121561,0.075223,0.106550,0.072365,0.088498,0.131414,0.111304,0.099871,0.085293,0.111925,0.120949,0.105121,0.077888,264.945343,67.906815,30.373146,6.035922,3.449087,-3.050831,1.905451,-4.407134,0.142703,-6.178196,-2.681748,-5.915068,2.035608,-0.040318,-0.530558,-2.719943,-1.859287,-4.743949,-3.640663,-4.064521,-3.254596,-3.947432,5.017359,4.356308,264.879089,67.979263,30.906040,6.512177,3.345689,-2.810205,2.358413,-3.847305,1.054344,-5.736475,-2.398863,-5.334188,2.149894,0.331707,-0.187824,-2.298432,-0.749150,-3.079529,-2.489195,-2.995114,-2.751904,-2.690399,7.221492,5.757675
synth_004.txt,8,12621," spaces",doc,0,0.047019,0.041231,0.033044,0.017925,0.046323,0.028686,0.025365,0.014627,0.042080,0.027481,0.056084,0.018599,0.091283,0.027188,0.089532,0.052075,0.008448,0.019842,0.031244,0.037234,0.024742,0.009600,0.004604,0.009317,0.038638,0.047087,0.051775,0.090559,0.077193,0.085785,0.079179,0.088989,0.059122,0.097172,0.069489,0.107591,0.068042,0.094323,0.065320,0.078404,0.115093,0.096849,0.086703,0.073567,0.095160,0.104491,0.087745,0.064362,267.476715,64.210220,29.947903,5.727532,2.777683,-2.880191,1.704237,-4.403078,6.903780,-6.651832,-1.960402,-6.696461,3.219906,0.507360,0.865798,-1.605847,-2.175910,-3.657568,-2.195049,-2.621783,-2.842370,-3.124424,5.196804,4.351214,267.030334,64.464516,30.480434,6.301697,3.145102,-2.846501,2.270726,-3.899016,6.475788,-5.676833,-2.442135,-5.314066,2.144664,0.300921,-0.272091,-2.363238,-0.824566,-3.399296,-2.737072,-3.259009,-2.783951,-2.830160,6.775947,5.395192
synth_004.txt,9,304," in",doc,0,0.064667,0.101332,0.043931,0.019845,0.020001,0.020954,0.027995,0.018232,0.031611,0.014438,0.021579,0.006735,0.021980,0.008953,0.018410,0.017731,0.008517,0.018952,0.006660,0.010715,0.018960,0.011126,0.059256,0.074854,0.034518,0.042379,0.044703,0.080684,0.070786,0.077626,0.069680,0.079241,0.053784,0.088298,0.065370,0.096902,0.067954,0.085930,0.066862,0.073962,0.102996,0.087455,0.079490,0.068047,0.086705,0.093886,0.076545,0.056944,265.185486,65.153580,30.480728,5.833015,2.572736,-2.839439,2.388707,-4.669077,4.121221,-6.852620,-2.773339,-7.024359,1.843112,-0.770554,-0.642522,-2.988131,-0.926557,-3.743964,-4.161214,-4.150594,-2.438079,-2.107275,8.685151,7.389743,264.119324,63.746208,30.343735,6.057921,2.828917,-2.920765,2.104456,-4.079104,4.490429,-5.774770,-2.477999,-5.469994,2.176048,0.222563,-0.260635,-2.393457,-1.003646,-3.555116,-2.817545,-3.429830,-2.854653,-2.837211,6.668448,5.375472
synth_004.txt,10,19990," childhood",doc,0,0.053631,0.044039,0.029147,0.014100,0.029945,0.028210,0.043211,0.014899,0.033421,0.019315,0.059410,0.027485,0.059341,0.027673,0.081667,0.048365,0.016282,0.015547,0.022752,0.017912,0.024777,0.012861,0.008155,0.012178,0.033415,0.043489,0.040288,0.072563,0.063431,0.070800,0.062968,0.072741,0.048298,0.080306,0.060032,0.087957,0.061842,0.077971,0.062039,0.067323,0.093500,0.079722,0.071723,0.060995,0.078870,0.085418,0.071974,0.055699,267.170807,64.313614,29.679867,5.394263,2.639696,-2.906959,2.691762,-4.619554,9.948144,-5.765199,-1.844398,-4.847827,2.600213,0.476203,0.329817,-1.692253,-1.095859,-3.910053,-2.645514,-3.250279,-2.308662,-2.409590,6.112475,5.051215,266.521545,64.435570,29.988754,5.884403,2.578217,-3.052580,2.036655,-4.306587,10.106151,-5.949935,-2.664053,-5.633997,1.994953,-0.032662,-0.529030,-2.640225,-1.208467,-3.806354,-3.285393,-3.840815,-2.929990,-2.778196,6.946516,5.549754
synth_004.txt,11,374," is",doc,0,0.079568,0.059270,0.067608,0.026033,0.023314,0.031693,0.038799,0.019588,0.051482,0.030962,0.036322,0.016325,0.036119,0.022158,0.027012,0.030197,0.004058,0.024155,0.010832,0.021353,0.021554,0.010319,0.042272,0.044834,0.031597,0.038684,0.034023,0.065173,0.058158,0.065374,0.058546,0.066751,0.043958,0.073955,0.058521,0.082154,0.059374,0.072282,0.062332,0.064261,0.086423,0.073148,0.066343,0.055689,0.072490,0.078472,0.064166,0.049844,267.664032,66.163452,31.087885,6.255904,2.756986,-2.869569,2.550204,-4.198216,11.776207,-6.309988,-2.446334,-5.928679,2.100779,-0.103679,-0.624147,-2.611052,-1.955322,-3.765501,-3.641953,-3.917895,-2.437758,-2.436634,8.222094,6.506654,266.508850,65.377708,29.762094,5.677251,2.408065,-3.217662,1.938483,-4.651505,10.430259,-6.204780,-2.848957,-5.731655,1.855759,-0.106798,-0.661917,-2.708915,-1.317187,-3.987399,-3.438070,-4.000764,-2.868700,-2.710426,6.831794,5.418985
synth_004.txt,12,5815," associated",doc,0,0.047729,0.050070,0.051097,0.032681,0.026465,0.024978,0.024059,0.016184,0.030749,0.011565,0.023092,0.008462,0.020782,0.010415,0.015693,0.016878,0.002285,0.010365,0.005484,0.014799,0.001717,0.001603,0.002194,0.002645,0.031748,0.036164,0.031942,0.060101,0.053506,0.061473,0.054259,0.061647,0.041290,0.069603,0.054907,0.075961,0.055422,0.066985,0.057223,0.059366,0.079425,0.067885,0.060538,0.050215,0.066308,0.072380,0.059793,0.046878,266.208099,65.577980,29.671570,5.709404,2.345414,-3.254361,1.987081,-4.703312,11.078152,-5.778300,-2.763834,-6.359670,1.586028,-1.192338,-1.225978,-3.317178,-2.692677,-4.536635,-4.326832,-4.394918,-5.024260,-4.588895,4.538043,3.232550,265.572113,65.290321,29.575785,5.583250,2.186357,-3.259394,1.922118,-4.821239,10.555490,-6.220351,-2.955990,-5.736222,1.698217,-0.239255,-0.826724,-2.924517,-1.566611,-4.119498,-3.645941,-4.258793,-2.915370,-2.744423,7.039358,5.552316
synth_004.txt,13,448," with",doc,0,0.068061,0.055015,0.034848,0.013853,0.014472,0.016334,0.026953,0.029175,0.062904,0.019712,0.034141,0.014632,0.031892,0.016186,0.020276,0.028564,0.003961,0.029524,0.021555,0.033101,0.032099,0.016599,0.056072,0.069542,0.029585,0.032864,0.028865,0.056816,0.049090,0.058102,0.049603,0.057304,0.036866,0.064433,0.050822,0.070307,0.050703,0.061755,0.052096,0.053999,0.073153,0.062468,0.054912,0.045982,0.060725,0.066861,0.054373,0.042850,264.062836,67.083504,30.159851,5.477255,1.414030,-3.903967,1.827208,-4.757983,9.223402,-6.767091,-2.764722,-6.260246,1.499094,-1.289044,-1.343528,-2.905939,-2.731135,-3.747895,-3.370618,-3.561825,-2.257246,-1.916362,8.666349,7.141048,262.983521,66.181801,29.810925,5.365119,1.878188,-3.430198,1.765208,-5.112636,7.869599,-6.280876,-3.143770,-5.892466,1.470315,-0.546240,-1.115728,-3.207150,-1.830829,-4.314395,-3.920502,-4.541660,-3.217368,-2.989442,6.886063,5.333707
synth_004.txt,14,4722," lower",doc,0,0.042589,0.052752,0.039472,0.030248,0.022432,0.013220,0.025930,0.031145,0.042754,0.017127,0.023542,0.004143,0.024258,0.010821,0.015027,0.027077,0.002534,0.022564,0.023379,0.024337,0.006109,0.003983,0.006734,0.010649,0.029442,0.030297,0.025303,0.051755,0.044725,0.053636,0.045861,0.053431,0.035290,0.060344,0.047585,0.065492,0.047192,0.057535,0.047561,0.049955,0.067902,0.058180,0.049972,0.042475,0.057131,0.062526,0.052766,0.043051,263.453247,67.625183,29.463120,4.983521,1.989414,-4.108394,1.537647,-5.044415,7.654436,-7.170915,-3.577492,-7.695006,0.945865,-1.928265,-2.138301,-3.356176,-3.489505,-4.320876,-3.875461,-4.715963,-4.215250,-4.869676,5.487527,4.700858,262.867126,67.470909,29.800816,5.288861,1.650992,-3.586548,1.642163,-5.370688,7.167184,-6.435009,-3.325139,-6.075814,1.284937,-0.762907,-1.364612,-3.371578,-1.997216,-4.385580,-4.028455,-4.640576,-3.199496,-2.945488,7.143197,5.609850
synth_004.txt,15,7813," rates",doc,0,0.040459,0.046809,0.046207,0.023250,0.026022,0.013756,0.021644,0.012403,0.028032,0.009364,0.017189,0.003884,0.013426,0.005411,0.010146,0.014704,0.002477,0.009597,0.018718,0.018393,0.004461,0.002540,0.003175,0.003672,0.028007,0.027897,0.022939,0.048097,0.041256,0.048872,0.042209,0.049730,0.032326,0.056185,0.044196,0.060533,0.043318,0.052957,0.043380,0.046706,0.063515,0.054802,0.047043,0.039377,0.052411,0.058019,0.047482,0.038712,266.489655,67.839737,29.330252,4.440268,1.861463,-4.323818,1.652231,-5.804815,9.773115,-10.107614,-4.093565,-10.319202,0.364479,-2.998389,-2.755797,-4.482543,-4.929423,-5.292187,-4.552987,-4.843911,-5.225090,-4.555104,4.351170,3.410676,266.200043,67.417404,29.410118,5.224934,1.562757,-3.774999,1.487245,-5.623429,9.183383,-6.678800,-3.497013,-6.224537,1.048536,-0.941417,-1.551719,-3.473119,-2.228173,-4.508141,-4.078888,-4.762250,-3.213517,-3.081089,6.917890,5.441530
synth_004.txt,16,315," of",doc,0,0.055159,0.056465,0.027466,0.010122,0.013130,0.006791,0.011451,0.005083,0.019888,0.008276,0.008871,0.002238,0.008568,0.004299,0.006269,0.012560,0.001704,0.017305,0.018101,0.019763,0.013547,0.004988,0.018991,0.023680,0.026750,0.025885,0.020314,0.044214,0.037917,0.044990,0.039112,0.045688,0.028752,0.052383,0.040606,0.056449,0.039330,0.048537,0.039427,0.042443,0.059509,0.050993,0.044096,0.036758,0.048406,0.054070,0.042893,0.034866,265.572632,68.864784,29.778391,4.103425,1.137947,-5.319160,0.460122,-6.574232,16.501520,-10.254156,-5.309948,-9.474504,-0.439411,-3.287430,-3.520721,-4.178656,-4.938578,-4.424365,-4.179144,-4.553632,-3.065135,-3.301460,7.445048,5.946853,264.521057,67.473488,29.227518,5.210366,1.453585,-3.953414,1.353334,-5.887239,16.579826,-7.082012,-3.676868,-6.553664,0.816219,-1.247806,-1.794326,-3.638711,-2.566116,-4.666562,-4.188411,-4.907295,-3.312866,-3.158215,6.743800,5.217948
synth_004.txt,17,18056," anxiety",doc,0,0.051661,0.031149,0.024196,0.017758,0.029215,0.022036,0.027829,0.012149,0.033707,0.009993,0.030949,0.007328,0.037589,0.011614,0.019524,0.024654,0.002120,0.006859,0.017363,0.026622,0.029241,0.011066,0.006694,0.009088,0.026138,0.025055,0.017867,0.040928,0.035438,0.042098,0.035951,0.042628,0.025847,0.049151,0.037376,0.052823,0.035899,0.044620,0.035465,0.038386,0.055715,0.047119,0.040526,0.033417,0.045009,0.050581,0.039539,0.032239,263.873352,66.830994,29.087608,5.617296,1.738781,-4.172943,1.935402,-5.580580,18.040964,-7.543722,-3.250343,-6.602976,1.341045,-1.398729,-1.649993,-3.416030,-4.665736,-5.366021,-4.277781,-4.236819,-3.732477,-3.673993,5.272299,3.895097,263.322693,66.923332,29.313448,5.077540,1.266458,-4.106719,1.226405,-6.061716,17.153362,-7.406431,-3.861514,-6.801637,0.617905,-1.489389,-2.055646,-3.794894,-2.825800,-4.749114,-4.312943,-5.051193,-3.355274,-3.236196,6.647938,5.109399
synth_004.txt,18,304," in",doc,0,0.039047,0.054842,0.028442,0.006984,0.008967,0.006056,0.012483,0.007380,0.017861,0.004452,0.014340,0.003528,0.011576,0.005205,0.006662,0.011992,0.002024,0.012225,0.009976,0.010024,0.014004,0.010943,0.032018,0.029634,0.025413,0.023164,0.015160,0.037835,0.032645,0.039523,0.033456,0.039487,0.023470,0.045637,0.034837,0.049619,0.033879,0.041093,0.032334,0.035471,0.052455,0.043841,0.037770,0.031389,0.042376,0.047785,0.036817,0.030115,263.020142,66.226433,29.550938,4.574585,1.115306,-4.539059,1.323618,-6.099652,26.107277,-9.250504,-4.440486,-8.234011,0.601766,-2.687708,-2.497664,-3.879161,-5.238256,-4.737561,-4.327188,-4.011534,-2.540349,-2.241981,8.213313,6.553719,262.083954,64.719254,28.962303,4.864801,1.128399,-4.274906,1.112185,-6.313816,25.610556,-7.637318,-4.035409,-6.904811,0.487340,-1.610124,-2.277577,-3.936354,-3.114893,-4.961627,-4.439123,-5.218252,-3.480542,-3.281086,6.453428,5.055324
synth_004.txt,19,62933," adulthood",doc,0,0.046534,0.017409,0.011061,0.004454,0.008726,0.004503,0.014060,0.002357,0.010137,0.001517,0.007740,0.002209,0.007032,0.002414,0.005459,0.008890,0.001220,0.003263,0.003962,0.005171,0.014183,0.004453,0.003906,0.006044,0.024573,0.022761,0.013326,0.034792,0.030175,0.036926,0.030648,0.037386,0.021202,0.042539,0.032484,0.046797,0.031238,0.038657,0.029562,0.032700,0.049727,0.041460,0.035821,0.029101,0.040051,0.045624,0.034994,0.028684,265.466492,64.007233,29.314220,5.116709,0.959791,-4.872725,1.695000,-5.697200,29.462557,-8.056105,-4.392666,-7.607254,0.331890,-2.011756,-2.197330,-3.461625,-3.866851,-5.070184,-4.104178,-4.447775,-3.570160,-3.758760,5.290956,4.055408,264.703339,63.997490,29.008551,4.733274,0.943194,-4.393114,0.969019,-6.502874,28.236101,-7.927129,-4.328289,-7.100757,0.288328,-1.884179,-2.556422,-4.121830,-3.480798,-5.178813,-4.730985,-5.465400,-3.578994,-3.309093,6.547604,5.049863
synth_004.txt,20,13,".",doc,0,0.084740,0.085667,0.257990,0.065472,0.057912,0.031111,0.071298,0.022901,0.073508,0.019225,0.037495,0.009845,0.044647,0.017431,0.018133,0.024826,0.003262,0.028915,0.043509,0.041655,0.043884,0.018592,0.162102,0.146390,0.023999,0.020613,0.011375,0.032272,0.028265,0.034477,0.028809,0.035188,0.019022,0.040006,0.030134,0.044101,0.028767,0.036257,0.027428,0.030280,0.047216,0.039014,0.034420,0.027435,0.039191,0.043854,0.032046,0.027119,263.854584,68.159821,34.310638,8.631737,3.474665,-2.818373,3.608359,-3.861538,27.557461,-6.125528,-2.535130,-6.916906,2.556059,0.229514,-0.710524,-2.810060,-2.959764,-3.023404,-1.728827,-1.907377,-1.436331,-1.762351,10.385289,8.551595,262.478577,66.087044,29.850491,4.821345,0.935705,-4.439418,0.958537,-6.679244,22.249630,-8.187868,-4.592513,-7.243322,0.084970,-2.078271,-2.749085,-4.269044,-3.677967,-5.313136,-5.018213,-5.718386,-3.902004,-3.570256,6.693471,5.059418
synth_004.txt,21,2610,"You",system,1,0.057793,0.067599,0.078611,0.049702,0.054552,0.030961,0.053011,0.035596,0.102835,0.023549,0.046350,0.020068,0.053644,0.036292,0.044322,0.039380,0.004575,0.028509,0.014622,0.025493,0.016535,0.005136,0.006564,0.009475,0.024834,0.021629,0.020947,0.032411,0.028247,0.033108,0.029734,0.033630,0.019688,0.038200,0.029240,0.041984,0.028112,0.034440,0.025394,0.028158,0.044834,0.037347,0.033428,0.026346,0.038223,0.041889,0.037591,0.031884,263.092529,69.774483,32.772938,6.604929,3.419568,-2.951038,3.230693,-3.413946,25.488825,-6.018031,-1.938814,-7.368031,2.653392,0.664603,0.429695,-1.541347,-3.520391,-3.308382,-2.964209,-2.913098,-2.627306,-3.650331,7.142474,5.581740,261.948669,68.707191,30.466192,4.998992,1.213092,-4.374688,1.025918,-6.708067,20.480362,-8.265940,-4.706838,-7.362770,0.069677,-2.053642,-2.748123,-4.244009,-3.613761,-5.242241,-4.931732,-5.587305,-3.797307,-3.507480,6.844373,5.245862
synth_004.txt,22,525," are",system,0,0.037477,0.051660,0.062115,0.032588,0.026300,0.021016,0.021429,0.026508,0.044513,0.010863,0.017909,0.007135,0.021424,0.010579,0.024516,0.023354,0.002617,0.016102,0.013631,0.017725,0.011265,0.003860,0.026919,0.023865,0.024843,0.021505,0.021188,0.031876,0.027905,0.031825,0.029139,0.032074,0.021168,0.036525,0.028236,0.040587,0.027532,0.033408,0.024529,0.026759,0.042500,0.035677,0.030667,0.024700,0.036191,0.039488,0.034694,0.029781,264.643829,69.340195,32.612385,6.303030,2.664672,-3.348710,1.790866,-4.251382,16.787189,-7.807901,-3.240758,-9.175070,1.385678,-0.448599,-0.531953,-2.411165,-2.777494,-4.143477,-3.576960,-3.654601,-3.231576,-3.432833,8.325880,6.614098,263.647827,68.245628,30.504385,5.158752,1.287512,-4.312762,1.049000,-6.633824,13.426470,-8.225402,-4.771392,-7.452700,0.123581,-1.940293,-2.552696,-4.069163,-3.477844,-5.110015,-4.764677,-5.452656,-3.742474,-3.543728,6.809609,5.257563
synth_004.txt,23,264," a",system,0,0.030110,0.057096,0.050590,0.019698,0.020862,0.019166,0.025720,0.033642,0.051193,0.017114,0.023277,0.006529,0.027729,0.026142,0.046952,0.030235,0.003659,0.030683,0.033373,0.043851,0.019049,0.011331,0.067465,0.054489,0.023762,0.020957,0.020827,0.030800,0.026432,0.030088,0.027033,0.030750,0.020107,0.034509,0.026149,0.038444,0.025912,0.031532,0.023076,0.025274,0.040461,0.034195,0.029059,0.023295,0.034251,0.037586,0.034013,0.029078,261.993469,69.638290,32.884407,6.139306,2.580293,-3.153225,1.892844,-3.919055,12.492772,-6.779024,-2.718419,-7.823068,1.831994,0.447528,0.077507,-2.245803,-1.707465,-3.405895,-2.520051,-2.590002,-2.115295,-2.166433,9.494749,7.531712,261.099182,68.391167,30.781162,5.160131,1.321817,-4.247497,1.033689,-6.556811,9.191794,-8.171321,-4.743738,-7.499916,0.168529,-1.891574,-2.410518,-3.986001,-3.381362,-5.075878,-4.692667,-5.382699,-3.694391,-3.488577,6.988745,5.411040
